name,title,image_src,reports_to,chart_status
Meirion Pritchard,"Global Creative Director, Reality Labs - VR (meta Quest, Horizon)",https://cdn.theorg.com/06707dbe-a3e0-4b4b-8975-7a1f686d76e3_thumb.jpg,Shachar Scott,6
Ali Jayson,"Director, Product Marketing, Augmented Reality",https://cdn.theorg.com/f6ef95fd-6248-48d0-b7b5-5991472d7d70_thumb.jpg,Shachar Scott,6
Teresa Roche,"Head Of Lifecycle Marketing, Reality Labs",https://cdn.theorg.com/aa52b4c0-72a7-4f29-abc4-09109af95525_thumb.jpg,Shachar Scott,6
Maggie Peuler,Media Strategy Lead - Reality Labs,https://cdn.theorg.com/1cb3a8c1-5e5a-4cc4-a05d-191f11cf6ece_thumb.jpg,Shachar Scott,6
Danielle Erb,"Senior Product Marketing Manager, Creators For AR And Raybanmeta Glasses",https://cdn.theorg.com/2f24e7b8-2774-42df-a0ba-76eaa84f0034_thumb.jpg,Shachar Scott,6
Kasia Holthouse,"Sales Manager, Meta Reality Labs",https://cdn.theorg.com/3be8e0dd-abde-4a6e-859c-d508ab37f745_thumb.jpg,Shachar Scott,6
Leana Kalinowski,"Product Marketing Manager, Reality Labs",https://cdn.theorg.com/e8917318-bd4a-4455-853d-8987c17ca762_thumb.jpg,Shachar Scott,6
Gabi Knight,"Director Of International Marketing, Reality Labs",no_match,Shachar Scott,6
Cara Ely,"Director Of Creative -- Lifestyle &amp; Entertainment, Reality Labs",no_match,Shachar Scott,6
Torri Gunn,"Industry Manager, Retail &amp; Retail Media",https://cdn.theorg.com/18011d96-2f5c-4ef2-8662-e5501a28ec10_thumb.jpg,Aslihan Ulutas,7
Greta Hung,"Event Marketing Manager, EMEA",no_match,Aslihan Ulutas,7
Jihad Dorgham,Scaled Marketing Enablement Manager,no_match,Amrita Ray Chaku,6
Tom Zach,Business Marketing Manager,https://cdn.theorg.com/51746fbb-dc68-4621-b96d-dd10fef3bfb0_thumb.jpg,Amrita Ray Chaku,6
Kang-Xing Jing,"Head, Workplaces",no_match,David Wei,4
Ziad Traboulsi,"Senior Director, Engineering, Reality Labs Partnerships",https://cdn.theorg.com/a526e511-b7b8-4c63-a86e-59ae6b534abe_thumb.jpg,David Wei,4
Amit Sangani,"Senior Director, Platform Engineering",https://cdn.theorg.com/c7dd1305-e79a-4378-9283-afe7ac91dc08_thumb.jpg,David Wei,4
Javier Maestro,"Production Engineer, Monitoring",https://cdn.theorg.com/91416f76-cb46-48ab-9adf-a5207dad2b9d_thumb.jpg,David Wei,4
Richard Wareing,Production Engineer,https://cdn.theorg.com/6ff20040-db9e-439e-b926-8e2db15d3091_thumb.jpg,David Wei,4
Erhan Senlik,Production Engineering,https://cdn.theorg.com/40a5f1d6-660c-4d51-b099-d03d8a36eea2_thumb.jpg,David Wei,4
Neeraj Agrawal,Director Of Engineering,no_match,David Wei,4
Noam Sorek,Director Of Engineering,no_match,David Wei,4
Bhavesh Mehta,Vice President Of Engineering,no_match,David Wei,4
Jerry Chen,Software Engineer,https://cdn.theorg.com/4258d56a-397d-4480-ab1d-faacafb6c00d_thumb.jpg,David Wei,4
Ran Ding,Software Engineer / Tech Lead Manager,https://cdn.theorg.com/8170dbae-e836-42ae-aa6d-16c9441cfe5a_thumb.jpg,David Wei,4
Venugopala Rao Moram,Director Of Engineering,https://cdn.theorg.com/b6ca5845-b9ea-4a5f-8fc4-9dbc5e3e6386_thumb.jpg,David Wei,4
Chang-Han Jong,Engineering Manager,https://cdn.theorg.com/95074030-015c-4d51-9d8d-b3793d90644e_thumb.jpg,David Wei,4
Megha Shah,Senior Business Analyst V,no_match,David Wei,4
Osama Abdelrahman,QA Engineering Lead,no_match,David Wei,4
Yun Zhang,Software Engineering Manager,https://cdn.theorg.com/ab3b9932-44d2-4089-85de-8a35301f567a_thumb.jpg,Amit Sangani,5
Edgar Markevicius,Security Engineering Manager,no_match,Amit Sangani,5
Louis Feng,"Engineering Manager, Efficiency",https://cdn.theorg.com/54c49a48-6b09-47ce-a11f-90b211119d56_thumb.jpg,Amit Sangani,5
Ava Huang,Senior Machine Learning Engineer,https://cdn.theorg.com/89044332-b00c-4868-bdb2-9497d60f92a7_thumb.jpg,Yun Zhang,6
Aaron Brady,Senior Software Engineer,https://cdn.theorg.com/ee93061e-7315-4538-9709-1b2a01066eb8_thumb.jpg,Yun Zhang,6
Ardashir Motamed,Senior Software Engineer,https://cdn.theorg.com/e715d560-da07-423e-b1fc-df1457cc08d6_thumb.jpg,Yun Zhang,6
Agustin Vergottini,Senior Software Engineer,https://cdn.theorg.com/51f7c935-8ce4-4177-93cf-100d54c57bdc_thumb.jpg,Yun Zhang,6
Aleksandr Timashov,"Software Engineer, Machine Learning",https://cdn.theorg.com/061f6d17-e857-4e2a-8b8c-23fa9ed4dcd1_thumb.jpg,Neeraj Agrawal,5
Blake Dixon,Engineering Manager,https://cdn.theorg.com/6a70f1af-603b-4b3c-847f-23f8c8d8b278_thumb.jpg,Neeraj Agrawal,5
Kiran Badam,Engineering Manager,no_match,Neeraj Agrawal,5
Zachary Diemer,Senior Software Engineer,https://cdn.theorg.com/957867b4-b2db-4be6-b289-4d2544c0722d_thumb.jpg,Neeraj Agrawal,5
Soheil Esmaeilzadeh,"Senior Machine Learning Software Engineer, Meta",https://cdn.theorg.com/dc12b9e1-6f34-45d4-8e2c-25aa70b9de37_thumb.jpg,Neeraj Agrawal,5
Reza Mohammadi Ghazi,Senior Machine Learning Software Engineer,https://cdn.theorg.com/225b0351-4f0e-48af-a406-2e611d9f8704_thumb.jpg,Neeraj Agrawal,5
Sidd S.,Senior Engineer AI Research,https://cdn.theorg.com/d3b09202-ec14-42f3-86a9-8a7a73566814_thumb.jpg,Neeraj Agrawal,5
Pat Sukhum,Senior Machine Learning Engineer,https://cdn.theorg.com/837395a1-7bb9-4ec3-8b68-682c4c281011_thumb.jpg,Neeraj Agrawal,5
Muhammad Azam,"Senior Machine Learning Engineer, Reality Labs",https://cdn.theorg.com/a10a27e6-ee1c-420c-bd33-b0d8a43cde23_thumb.jpg,Neeraj Agrawal,5
Fin V.,Senior Machine Learning Engineer,https://cdn.theorg.com/23159de6-56f2-43ba-975e-ab130e5102aa_thumb.jpg,Neeraj Agrawal,5
Ashkan Aleali,Senior Machine Learning Engineer,https://cdn.theorg.com/dcaa0098-2fba-45a9-8e4d-693c6640a775_thumb.jpg,Neeraj Agrawal,5
Tran le,Senior Machine Learning Engineer,https://cdn.theorg.com/753d1b32-87ea-46b2-b23f-d4e6164bb704_thumb.jpg,Neeraj Agrawal,5
Vikram Rathore,"Director, Data Engineering",https://cdn.theorg.com/5e557d54-8e4a-4e4e-b477-ae124218a1c2_thumb.jpg,Bhavesh Mehta,5
Harish D Dixit,Principal Engineer,https://cdn.theorg.com/c5dce4a2-1b3e-4d56-991e-f63ac770dfa8_thumb.jpg,Bhavesh Mehta,5
Kapil Gupta,Senior Engineering Manager,https://cdn.theorg.com/40972862-f1e5-413f-a3f7-a107798d2a58_thumb.jpg,Bhavesh Mehta,5
Sriram Sankar,"Director, Engineering",no_match,Bhavesh Mehta,5
Anuroop Sriram,Research Engineering Lead (fair),https://cdn.theorg.com/9bb2757f-4d10-434d-9848-aaa434b27169_thumb.jpg,Bhavesh Mehta,5
Radha Krishna Veguru,"Director, Enterprise Engineering",no_match,Bhavesh Mehta,5
Naveen Prodduturi,"Director, Enterprise Engineering",no_match,Bhavesh Mehta,5
Kuangwei Hwang,Head Of Platform Engineering,https://cdn.theorg.com/60ca6f19-2e2e-410e-8e63-4d3afb691ea9_thumb.jpg,Bhavesh Mehta,5
Marc Ettlinger,Linguistic Engineering Manager,https://cdn.theorg.com/27278da8-c4db-4cd4-9cd7-5f9f598e31bf_thumb.jpg,Bhavesh Mehta,5
Avi Gavlovski,"Director, Engineering",https://cdn.theorg.com/959ba748-7cef-403a-a5da-117c649c8336_thumb.jpg,Bhavesh Mehta,5
Gedaliah Friedenberg,"Director Of Engineering, Meta (facebook)",https://cdn.theorg.com/4efa84e7-48f1-4daa-9b77-22c25140ea8d_thumb.jpg,Bhavesh Mehta,5
Supriya Rao,Software Engineering Manager,no_match,Bhavesh Mehta,5
Junbiao Tang,"Director Of Engineering, Generative AI",https://cdn.theorg.com/f474b6c3-6563-43d6-91f2-049b82787d7c_thumb.jpg,Bhavesh Mehta,5
Kchitiz Regmi,Head Of Technology Enablement,https://cdn.theorg.com/9077cd1f-cd2c-4a45-8a51-83c39dceebe1_thumb.jpg,Bhavesh Mehta,5
Sheng Song,Director Of Software Engineering,https://cdn.theorg.com/9b78a1da-3dae-4692-8ab7-f9314f589a2a_thumb.jpg,Bhavesh Mehta,5
Hetal Thakkar,Director Of Engineering,https://cdn.theorg.com/14453fb8-cfce-451c-99f2-bb4521c364c7_thumb.jpg,Bhavesh Mehta,5
Vivek Trehan,Director Of Engineering,https://cdn.theorg.com/91461797-bc08-4c0b-aab2-be78db03e30c_thumb.jpg,Bhavesh Mehta,5
Deepa Diwakar,Director Of Engineering,no_match,Bhavesh Mehta,5
Shagun Sodhani,Tech Lead And Staff Research Engineer,no_match,Bhavesh Mehta,5
Haowei Shi,Senior Software Engineer,no_match,Bhavesh Mehta,5
Abbas Sbaity,Senior Logic Design Engineer,no_match,Bhavesh Mehta,5
Oguz Ulgen,Senior Staff Software Engineer,no_match,Bhavesh Mehta,5
Jiayue Zhang,Senior Software Engineer,no_match,Bhavesh Mehta,5
Prosenjit Das,Senior Data Engineer,no_match,Vikram Rathore,6
Remo Ziegler,"Engineering Manager, Mixed Reality",https://cdn.theorg.com/14eb1672-7577-4ac2-813c-84bd97a80ccb_thumb.jpg,Avi Gavlovski,6
Derek Young,Senior Software Engineer,no_match,Avi Gavlovski,6
Abishek G.,Senior VR QA Engineer,https://cdn.theorg.com/f07f6c06-e380-4539-9315-c2676168fd07_thumb.jpg,Remo Ziegler,7
Leandro Fernandez,Engineering Manager,https://cdn.theorg.com/5799af51-be40-4808-83a1-15d9991d172a_thumb.jpg,Gedaliah Friedenberg,6
Archi Mitra,"Engineering Manager, Genai",https://cdn.theorg.com/6d97f141-d72d-4a87-bb0c-80e659b1d464_thumb.jpg,Junbiao Tang,6
Eli Uriegas,Engineering Manager (pytorch),no_match,Junbiao Tang,6
Laurence Rouesnel,Senior Staff Software Engineer,https://cdn.theorg.com/808f62bc-3c20-4dd8-80de-88d828562e52_thumb.jpg,Eli Uriegas,7
Ritesh Shyamsukha,Senior Staff Software Engineer,no_match,Sheng Song,6
Leslie Lei,Senior Software Engineering Manager,https://cdn.theorg.com/a03df4ba-3237-46c6-b09a-0ae4c115d8c9_thumb.jpg,Sheng Song,6
Skand Gupta,Software Engineering Manager,https://cdn.theorg.com/bdb7a4c1-9df5-4918-a417-b8db494ae002_thumb.jpg,Sheng Song,6
Sharath Ciddu,Software Engineering Manager,https://cdn.theorg.com/457f03c0-a034-41f4-aab8-4a1ba8b9e8f4_thumb.jpg,Sheng Song,6
Shawn Schaerer,Software Engineering Manager,https://cdn.theorg.com/5da82d35-98db-4ce7-8319-7f7556ef7799_thumb.jpg,Sheng Song,6
Dwayne Yuen,Senior Software Engineer,https://cdn.theorg.com/c429443e-8090-43a3-aa4e-522b7baf4090_thumb.jpg,Leslie Lei,7
Pai-Wei Lai,Engineering Manager,https://cdn.theorg.com/de143e4f-553c-450d-a451-7530fc31c2ee_thumb.jpg,Hetal Thakkar,6
Noor Eddin Amer,Software Engineering Manager,https://cdn.theorg.com/5b13edda-18ca-4538-890d-da3e44c3d375_thumb.jpg,Hetal Thakkar,6
Vijay Kumar K S,Senior Software Engineer,https://cdn.theorg.com/df647c1f-0293-4a21-9dd7-360fff261adc_thumb.jpg,Pai-Wei Lai,7
Itohan Ukponmwan,Senior Software Engineer,https://cdn.theorg.com/0d69b3f2-7383-45f6-afe7-d3cad1c9f796_thumb.jpg,Noor Eddin Amer,7
Prateek Shokeen,Engineering Manager,https://cdn.theorg.com/8b9643cf-8978-4b71-b14d-a9fd1d40292c_thumb.jpg,Vivek Trehan,6
Diwakar Kumawat,Engineering Manager,https://cdn.theorg.com/e649f220-a83d-47fa-bfdf-bced943bf923_thumb.jpg,Vivek Trehan,6
Abhinav Vudya,Senior Software Engineer,https://cdn.theorg.com/ffc36aa7-92fe-4339-b0be-659105ba9128_thumb.jpg,Prateek Shokeen,7
Rishabh Dua,Software Engineering Manager,https://cdn.theorg.com/69cad5e7-1c12-46d3-8d26-0a5de2db8892_thumb.jpg,Venugopala Rao Moram,5
Sandesh Shashidhara,Senior Android Engineer,https://cdn.theorg.com/62a859f9-da06-4033-aa9e-14b5f0f62c7c_thumb.jpg,Chang-Han Jong,5
Kevin Martin,"Head, US Public Policy",https://cdn.theorg.com/ee92983b-5e9e-42b4-842a-a17a4e9a6cf7_thumb.jpg,Joel Kaplan,4
Brittany S.,Global Learning &amp; Development Manager,https://cdn.theorg.com/30d76667-776a-4fd0-a179-f1c850f9aaac_thumb.jpg,Matt McCance,4
